BCI3_Flow Step 4 Mean,BCI3_Flow Step 4 Max,BCI3_Flow Step 4 Min,BCI3_Flow Step 4 STD,BCI3_Flow Step 5 Mean,BCI3_Flow Step 5 Max,BCI3_Flow Step 5 Min,BCI3_Flow Step 5 STD,CI2_Flow Step 4 Mean,CI2_Flow Step 4 Max,CI2_Flow Step 4 Min,CI2_Flow Step 4 STD,CI2_Flow Step 5 Mean,CI2_Flow Step 5 Max,CI2_Flow Step 5 Min,CI2_Flow Step 5 STD,RF_Btm_Pwr Step 4 Mean,RF_Btm_Pwr Step 4 Max,RF_Btm_Pwr Step 4 Min,RF_Btm_Pwr Step 4 STD,RF_Btm_Pwr Step 5 Mean,RF_Btm_Pwr Step 5 Max,RF_Btm_Pwr Step 5 Min,RF_Btm_Pwr Step 5 STD,RF_Btm_Rfl_Pwr Step 4 Mean,RF_Btm_Rfl_Pwr Step 4 Max,RF_Btm_Rfl_Pwr Step 4 Min,RF_Btm_Rfl_Pwr Step 4 STD,RF_Btm_Rfl_Pwr Step 5 Mean,RF_Btm_Rfl_Pwr Step 5 Max,RF_Btm_Rfl_Pwr Step 5 Min,RF_Btm_Rfl_Pwr Step 5 STD,Endpt_A Step 4 Mean,Endpt_A Step 4 Max,Endpt_A Step 4 Min,Endpt_A Step 4 STD,Endpt_A Step 5 Mean,Endpt_A Step 5 Max,Endpt_A Step 5 Min,Endpt_A Step 5 STD,He_Press Step 4 Mean,He_Press Step 4 Max,He_Press Step 4 Min,He_Press Step 4 STD,He_Press Step 5 Mean,He_Press Step 5 Max,He_Press Step 5 Min,He_Press Step 5 STD,Pressure Step 4 Mean,Pressure Step 4 Max,Pressure Step 4 Min,Pressure Step 4 STD,Pressure Step 5 Mean,Pressure Step 5 Max,Pressure Step 5 Min,Pressure Step 5 STD,RF_Tuner Step 4 Mean,RF_Tuner Step 4 Max,RF_Tuner Step 4 Min,RF_Tuner Step 4 STD,RF_Tuner Step 5 Mean,RF_Tuner Step 5 Max,RF_Tuner Step 5 Min,RF_Tuner Step 5 STD,RF_Load Step 4 Mean,RF_Load Step 4 Max,RF_Load Step 4 Min,RF_Load Step 4 STD,RF_Load Step 5 Mean,RF_Load Step 5 Max,RF_Load Step 5 Min,RF_Load Step 5 STD,RF_Phase_Err Step 4 Mean,RF_Phase_Err Step 4 Max,RF_Phase_Err Step 4 Min,RF_Phase_Err Step 4 STD,RF_Phase_Err Step 5 Mean,RF_Phase_Err Step 5 Max,RF_Phase_Err Step 5 Min,RF_Phase_Err Step 5 STD,RF_Pwr Step 4 Mean,RF_Pwr Step 4 Max,RF_Pwr Step 4 Min,RF_Pwr Step 4 STD,RF_Pwr Step 5 Mean,RF_Pwr Step 5 Max,RF_Pwr Step 5 Min,RF_Pwr Step 5 STD,RF_Impedance Step 4 Mean,RF_Impedance Step 4 Max,RF_Impedance Step 4 Min,RF_Impedance Step 4 STD,RF_Impedance Step 5 Mean,RF_Impedance Step 5 Max,RF_Impedance Step 5 Min,RF_Impedance Step 5 STD,TCP_Tuner Step 4 Mean,TCP_Tuner Step 4 Max,TCP_Tuner Step 4 Min,TCP_Tuner Step 4 STD,TCP_Tuner Step 5 Mean,TCP_Tuner Step 5 Max,TCP_Tuner Step 5 Min,TCP_Tuner Step 5 STD,TCP_Phase_Err Step 4 Mean,TCP_Phase_Err Step 4 Max,TCP_Phase_Err Step 4 Min,TCP_Phase_Err Step 4 STD,TCP_Phase_Err Step 5 Mean,TCP_Phase_Err Step 5 Max,TCP_Phase_Err Step 5 Min,TCP_Phase_Err Step 5 STD,TCP_Impedance Step 4 Mean,TCP_Impedance Step 4 Max,TCP_Impedance Step 4 Min,TCP_Impedance Step 4 STD,TCP_Impedance Step 5 Mean,TCP_Impedance Step 5 Max,TCP_Impedance Step 5 Min,TCP_Impedance Step 5 STD,TCP_Top_Pwr Step 4 Mean,TCP_Top_Pwr Step 4 Max,TCP_Top_Pwr Step 4 Min,TCP_Top_Pwr Step 4 STD,TCP_Top_Pwr Step 5 Mean,TCP_Top_Pwr Step 5 Max,TCP_Top_Pwr Step 5 Min,TCP_Top_Pwr Step 5 STD,TCP_Rfl_Pwr Step 4 Mean,TCP_Rfl_Pwr Step 4 Max,TCP_Rfl_Pwr Step 4 Min,TCP_Rfl_Pwr Step 4 STD,TCP_Rfl_Pwr Step 5 Mean,TCP_Rfl_Pwr Step 5 Max,TCP_Rfl_Pwr Step 5 Min,TCP_Rfl_Pwr Step 5 STD,TCP_Load Step 4 Mean,TCP_Load Step 4 Max,TCP_Load Step 4 Min,TCP_Load Step 4 STD,TCP_Load Step 5 Mean,TCP_Load Step 5 Max,TCP_Load Step 5 Min,TCP_Load Step 5 STD,Vat_Valve Step 4 Mean,Vat_Valve Step 4 Max,Vat_Valve Step 4 Min,Vat_Valve Step 4 STD,Vat_Valve Step 5 Mean,Vat_Valve Step 5 Max,Vat_Valve Step 5 Min,Vat_Valve Step 5 STD,Label
751.57,752,751,0.50121,751.85,752,751,0.36432,753.15,755,752,0.69817,753.3,755,752,0.67763,133.22,137,130,1.6043,133.67,136,130,1.478,0.021739,1,0,0.14744,0.021739,1,0,0.14744,792.59,909,317,176.95,458.59,553,290,103.88,100.63,102,99,0.67852,100.74,102,100,0.66478,1231.9,1302,1191,20.041,1230.5,1286,1213,13.392,9422.8,9487,9370,29.074,9424.9,9547,9372,36.397,8996,9068,8933,34.557,8987.2,9081,8917,35.395,-1040.9,1812,-3002,1073,-276.97,1222,-2435,1236.9,28.391,31,27,1.2557,27.531,31,25,1.7958,16519,17114,15738,347.23,16618,17168,15865,406.29,19297,19970,19060,243.87,19657,20278,18978,438.93,4.5,2456,-1055,603.21,-128.88,732,-930,389.04,16494,16870,15228,301.12,16513,16986,15970,246.92,348.91,358,339,4.6849,351.09,360,344,5.3266,0.32609,1,0,0.47396,0.2,1,0,0.41039,28230,28368,27562,183.3,27659,27832,27314,181.89,49.13,51,48,0.45258,49.875,51,49,0.5,0
751.59,752,751,0.49782,751.79,752,751,0.41238,753.15,755,752,0.75916,753.12,754,751,0.62727,133.43,139,127,2.2475,133.6,136,131,1.3167,0.043478,1,0,0.20618,0,0,0,0,794.04,916,320,176.92,458.68,558,295,103.42,100.65,102,99,0.70608,100.79,102,100,0.71689,1232.6,1299,1193,20.038,1230,1296,1213,11.768,9441.3,9491,9386,28.239,9463.7,9537,9392,40.04,8984.2,9036,8928,29.15,8983.6,9082,8904,37.661,-1198.1,1271,-2835,1041.8,-188.47,936,-2549,842.24,28.283,31,27,1.4089,27.625,31,25,1.8622,16670,17066,16202,224.45,16577,17420,15792,364.4,19301,19982,19024,248.41,19676,20252,18966,417.7,24.565,1400,-1183,533.53,-89.115,1068,-834,503.6,16567,17054,15380,308.78,16529,16840,16168,182.72,347.89,359,336,4.5958,347.86,357,342,4.1207,0.30435,1,0,0.46522,0,0,0,0,28239,28456,27566,183.02,27667,27830,27332,159.73,49.109,51,48,0.4335,50,51,49,0.36515,0
751.46,752,751,0.50361,751.79,752,751,0.40943,753.09,755,751,0.81175,753.24,754,752,0.6193,133.48,137,129,1.7223,133.24,136,131,1.422,0,0,0,0,0.021277,1,0,0.14586,802.54,913,320,176.54,457.96,559,294,101.84,100.46,102,99,0.68982,100.74,102,100,0.69327,1233.1,1298,1184,20.809,1230.8,1285,1214,12.208,9449.3,9511,9399,29.121,9428.8,9505,9336,39.98,8980.6,9046,8929,30.371,8979.8,9113,8904,46.357,-1194,396,-3337,799.46,-158.57,1439,-2119,1057.1,28.587,31,27,1.3593,27.848,30,25,1.8221,16564,17279,16116,266.93,16648,17360,15825,414.95,19296,20086,18980,273.24,19721,20428,19008,389.56,-16.891,1426,-1032,516.38,-128.85,870,-904,430.56,16545,17054,15860,300.88,16513,16856,16156,213.87,350.37,361,341,4.5576,348.96,359,342,5.3298,0.28261,1,0,0.45524,0.047619,1,0,0.21822,28235,28406,27582,191.77,27681,27964,27386,164.45,49.087,51,48,0.46313,49.882,51,49,0.48507,0
751.54,752,751,0.50361,751.77,752,751,0.42544,753.11,755,752,0.76676,753.06,754,751,0.71171,133.17,137,126,1.8655,133.15,136,131,1.473,0.043478,1,0,0.20618,0,0,0,0,801.67,912,323,175.81,457.64,557,296,101.69,100.59,102,100,0.65238,100.62,102,100,0.53885,1232,1296,1192,19.704,1230.5,1285,1215,10.107,9438.7,9488,9389,24.612,9439.1,9530,9379,37.37,8988.3,9056,8940,29.126,8973.7,9120,8906,51.349,-1115.3,1054,-2578,849.35,-259.79,1522,-1837,880.61,27.978,31,27,1.1252,28.594,31,25,1.5834,16698,17264,16137,224.54,16335,17145,15732,299.67,19303,20076,19022,274.88,19704,20354,18950,425.49,-31.065,1200,-949,457.7,-182.85,950,-1176,462.28,16490,17044,15676,319.81,16509,16892,15898,244.22,351.09,361,343,4.299,350.14,358,344,4.1207,0.23913,1,0,0.43127,0.1,1,0,0.30779,28204,28362,27598,190.15,27674,27876,27380,159.38,49.065,50,48,0.32675,49.813,50,49,0.40311,0
751.54,752,751,0.50361,751.87,753,751,0.44018,753.02,754,751,0.68278,753.41,755,752,0.77914,133.39,136,126,1.9262,132.98,136,131,1.3461,0,0,0,0,0.021277,1,0,0.14586,798.48,910,320,179.63,460.82,558,294,102.68,100.72,102,100,0.68841,100.67,102,100,0.64442,1232.6,1303,1189,20.917,1231,1287,1213,12.208,9434.2,9495,9375,28.457,9437.1,9511,9388,36.293,8989.1,9054,8925,34.069,8986,9092,8919,44.358,-1235.2,1370,-3199,927.46,-99.714,1441,-2005,1101,28.913,31,27,1.1893,28,31,25,2.0767,16533,17092,15836,274.73,16588,17316,16008,416.99,19306,20164,19014,264.96,19670,20344,19016,388.42,-80.261,2126,-883,498.85,-85.407,758,-624,341.68,16621,17004,16112,232.64,16481,16902,16116,215.65,349.33,359,339,5.6137,349.65,360,341,4.3234,0.28261,1,0,0.45524,0.047619,1,0,0.21822,28216,28532,27572,197.13,27692,27896,27350,162.88,49.13,50,49,0.3405,49.882,51,49,0.48507,0
751.52,752,751,0.50505,751.73,752,751,0.44789,753.17,755,751,0.79734,753.28,754,752,0.67128,133.65,137,129,1.7666,133.06,136,131,1.156,0.021739,1,0,0.14744,0,0,0,0,792.41,918,322,188.72,462.39,558,297,104.52,100.63,102,100,0.60951,100.55,102,100,0.63255,1232,1296,1193,19.331,1230.6,1286,1212,12.923,9412.7,9465,9363,25.827,9439.7,9524,9383,34.983,8990.6,9062,8922,33.745,8972.1,9066,8914,36.499,-1187.8,932,-3068,917.22,-211.21,1121,-2009,960.49,28.978,32,28,1.1641,28,31,26,2.0635,16532,17093,15908,269.6,16526,17251,15832,415.27,19319,20252,19036,281.4,19684,20376,18962,433.03,-25.543,1234,-982,441.56,-67.885,984,-699,451.93,16518,17000,15770,247.03,16487,16884,16140,188.93,349.2,361,342,4.7311,347.5,355,340,3.7512,0.23913,1,0,0.43127,0.1,1,0,0.30779,28205,28402,27618,191.58,27705,28122,27368,185.37,49.087,50,48,0.35441,49.688,50,49,0.47871,0
751.58,752,751,0.49949,751.73,752,751,0.44789,753.38,755,752,0.74739,753.12,755,752,0.68928,133.38,136,129,1.6554,133.15,136,131,1.5016,0.022222,1,0,0.14907,0.021739,1,0,0.14744,803.82,914,321,178.92,459.02,557,292,101.91,100.6,102,100,0.65366,100.62,102,100,0.58236,1232.1,1295,1185,19.622,1229.5,1286,1213,10.333,9425.9,9525,9371,33.96,9452,9525,9401,31.498,8991.1,9067,8939,31.382,8963.4,9072,8894,40.477,-1246.9,1112,-2739,851.44,-430.88,983,-2189,829.71,28.956,32,28,1.0435,28.813,31,25,1.6152,16444,17178,15966,273.91,16374,17243,15742,373.25,19310,20106,19060,267.16,19719,20292,19020,396.81,-25.689,1346,-992,474.8,-12.5,978,-776,464.03,16507,17068,15630,306.03,16519,16988,16096,224.39,350.07,360,339,4.5895,349.77,358,342,4.7802,0.24444,1,0,0.43461,0.1,1,0,0.30779,28229,28564,27622,200.69,27696,27934,27412,148.35,49.022,50,48,0.33635,49.813,50,49,0.40311,0
751.47,752,750,0.54772,751.79,752,751,0.41238,753.16,755,752,0.76739,753.16,755,751,0.68094,133.33,136,127,1.895,133.5,136,131,1.4142,0.022222,1,0,0.14907,0,0,0,0,809.18,922,322,179.95,460.48,558,295,102.29,100.56,102,99,0.62361,100.6,102,99,0.76699,1232.7,1290,1185,19.156,1230.8,1283,1213,11.623,9447.5,9503,9398,28.459,9445.4,9509,9405,26.616,8978.5,9041,8942,25.601,8988.6,9095,8917,37.37,-1332,764,-2959,749.25,-293.29,1468,-2453,818.08,28.733,31,27,1.116,28.125,31,26,1.8448,16562,17127,16069,205.99,16580,17273,15953,403.36,19301,20034,19066,254.97,19688,20318,19002,402.99,41.667,1544,-661,530.64,-143.08,598,-854,356.48,16559,17110,15794,296.96,16540,16976,15950,230.75,349.71,361,339,5.6191,350.55,358,339,4.9254,0.24444,1,0,0.43461,0.1,1,0,0.30779,28214,28420,27534,194.63,27676,27860,27284,179.7,49.067,50,48,0.33029,49.875,50,49,0.34157,0
751.5,752,750,0.54772,751.77,753,751,0.46581,753.09,755,752,0.7839,753.39,755,752,0.72328,133.04,136,126,1.9995,133.37,136,131,1.4817,0,0,0,0,0.021277,1,0,0.14586,800.35,921,327,182.42,463.49,562,295,104.86,100.65,102,100,0.67387,100.74,102,100,0.62079,1232.4,1296,1188,20.272,1230.6,1287,1215,11.74,9458.1,9514,9410,28.034,9427.4,9526,9354,41.006,8984.6,9065,8931,31.168,8983.6,9058,8890,39.086,-1113.5,1102,-2882,775.78,-360.94,1548,-2003,1051.2,27.891,31,26,1.1001,28.03,31,25,1.8283,16746,17187,16227,240,16518,17274,15832,397.99,19309,20120,19064,261.01,19672,20338,18990,428.54,102.39,1238,-1138,491.25,-39.296,578,-454,312.72,16560,17054,15780,256.56,16506,16908,16076,209.7,349.07,355,343,3.5113,350.78,361,343,5.6485,0.30435,1,0,0.46522,0,0,0,0,28228,28370,27598,186.3,27685,28006,27364,186.95,49.087,50,48,0.41237,49.765,50,49,0.43724,0
751.6,752,750,0.5381,751.69,753,751,0.50637,753.26,755,751,0.84617,753.34,755,752,0.74533,133.49,138,130,1.743,133.23,135,130,1.2246,0.042553,1,0,0.20403,0,0,0,0,791.94,915,317,188.99,464.5,560,298,104.37,100.81,102,100,0.74128,100.57,102,100,0.7034,1233.2,1311,1187,20.897,1230.5,1281,1214,11.938,9439.3,9512,9381,30.95,9416.8,9501,9353,37.941,8992.2,9105,8926,37.177,8997.9,9093,8951,33.141,-1229,936,-3055,848,27.618,1639,-1832,950.55,28.489,31,27,0.90583,27.844,31,25,2.0337,16613,17260,15892,232.29,16551,17226,15826,409.87,19313,20218,19092,261.63,19666,20342,19018,410.96,72.638,1404,-1556,481.05,-20.038,1018,-704,455.31,16532,17794,15938,304.58,16531,16826,15864,257.08,350.06,361,339,4.8741,348.91,361,342,4.4284,0.25532,1,0,0.44075,0.15,1,0,0.36635,28226,28374,27530,198.4,27680,27900,27366,157.37,49.106,50,48,0.37498,49.813,50,49,0.40311,0
751.54,752,750,0.54596,751.75,753,751,0.47999,753.24,755,751,0.82151,753.08,755,751,0.72393,132.85,137,126,1.8253,133.73,136,132,1.2158,0,0,0,0,0,0,0,0,803.93,919,320,181.58,462.64,560,299,103.53,100.54,102,99,0.62206,100.69,102,100,0.60438,1232,1291,1195,18.042,1230.7,1289,1220,10.61,9437.1,9506,9387,28.025,9452.9,9520,9395,33.286,8988.8,9075,8943,29.49,8973.7,9072,8924,35.267,-1305.9,914,-2958,913.01,-427.26,1453,-2562,956.81,28.674,31,27,1.0552,28.156,31,24,2.1268,16613,17044,16015,236.79,16509,17629,15804,406.22,19307,20148,19060,274.45,19685,20342,19016,422.31,-46.913,960,-979,380.49,-120.65,1040,-717,388.99,16534,17020,15508,273.48,16515,17032,16108,248.29,350.87,360,341,4.9871,350.09,357,342,4.1508,0.26087,1,0,0.44396,0.05,1,0,0.22361,28215,28364,27572,190.75,27679,27836,27358,152.2,49.065,50,48,0.32675,49.75,50,49,0.44721,0
751.5,752,751,0.50553,751.8,752,751,0.40098,753.28,755,751,0.71997,753.16,754,751,0.71726,133.39,136,127,1.653,133.19,136,131,1.424,0,0,0,0,0,0,0,0,806.46,931,322,182.46,461.26,564,297,104.32,100.52,102,100,0.62322,100.98,102,100,0.79018,1232.3,1303,1186,20.111,1230.8,1281,1214,12.179,9450.8,9531,9393,30.753,9440.3,9482,9387,28.013,8981,9055,8917,29.257,8986.6,9094,8892,43.016,-1117,1335,-3247,947.65,-509.03,1195,-1944,903.72,28.522,31,27,0.98295,28.581,31,26,1.336,16593,17498,16187,255.98,16337,17160,15687,321.72,19303,20140,19082,249.29,19697,20276,19008,404.79,-42.783,1008,-1595,479.45,-94.84,968,-915,444.18,16594,17550,16092,286.62,16493,16872,16006,252.11,350.09,360,339,4.997,349.95,361,341,5.2676,0.26087,1,-1,0.49147,0.10526,1,0,0.3153,28217,28518,27592,185.13,27666,27868,27358,159.01,49.13,51,48,0.45258,49.933,51,49,0.45774,0
751.64,753,751,0.52896,751.88,752,751,0.3254,753.18,755,752,0.74739,753.27,755,752,0.67006,133.36,136,130,1.464,133.43,136,131,1.5982,0.022222,1,0,0.14907,0,0,0,0,813.87,933,319,182.53,460.16,564,297,104.02,100.67,102,100,0.60302,100.76,102,100,0.73418,1232.3,1292,1186,19.723,1230.5,1288,1208,12.486,9443.5,9511,9391,28.99,9425.6,9500,9339,41.012,8997,9092,8927,34.498,8983.1,9073,8907,40.677,-624.31,1569,-2745,1011.7,-287.48,1274,-1788,954.37,28.111,31,27,1.3688,28.355,31,25,1.6842,16750,17198,16093,232.26,16499,17238,15770,379,19300,20212,19078,278.2,19731,20270,19012,406.52,-65.022,1038,-1089,419.48,-149.92,134,-674,246.78,16596,17098,15770,263.32,16496,16880,15994,242.85,350.07,361,342,5.2846,350.52,361,340,6.1369,0.33333,1,0,0.47673,0.052632,1,0,0.22942,28226,28482,27574,195.18,27658,27882,27322,202.52,49.044,50,48,0.36653,49.867,50,49,0.35187,0
751.54,752,751,0.50361,751.75,752,751,0.44014,753.33,755,752,0.70093,753.33,755,752,0.80072,133.35,136,130,1.4939,133.3,136,131,1.4129,0.021739,1,0,0.14744,0.022222,1,0,0.14907,805.59,931,320,186.55,462.07,563,296,105.47,100.52,102,100,0.62322,100.93,102,100,0.75466,1232.9,1312,1186,20.982,1230.5,1281,1214,12.288,9425,9477,9392,23.688,9427.9,9531,9352,43.686,8990.5,9075,8914,30.461,8982.1,9043,8923,30.304,-958.63,1118,-2799,866.98,-231.91,1221,-1689,912.93,28.978,31,28,1.0217,28.806,31,26,1.8334,16587,17215,15935,262.71,16492,17341,15972,354.26,19284,20126,19040,259.98,19728,20290,19002,428.48,-65.587,1148,-1655,550.55,-180.44,600,-735,346.29,16617,17330,16082,277.85,16485,16888,15914,229.76,349.65,358,342,4.498,350.24,357,340,4.6466,0.26087,1,0,0.44396,0,0,0,0,28229,28394,27506,202.64,27668,27874,27320,158.47,49.087,50,48,0.35441,49.867,51,49,0.5164,0
751.6,752,750,0.53936,751.84,753,751,0.41821,753.24,755,750,0.98062,753.14,754,752,0.61237,133.96,137,129,1.7959,133.38,136,131,1.4227,0.022222,1,0,0.14907,0.066667,1,0,0.25226,817.02,927,324,186.57,470.7,563,302,102.08,100.53,102,99,0.94388,100.76,102,99,0.83007,1233,1306,1193,21.896,1230.4,1298,1214,12.599,9420,9472,9369,27.04,9445.9,9496,9397,29.455,8984,9042,8915,30.977,8959.7,9038,8897,38.448,-1055.9,832,-3089,812.27,-373.27,1048,-2552,1094.8,28.422,31,27,1.1578,28.29,30,24,1.6369,16523,16953,15783,231.27,16346,17207,15839,346.99,19274,20072,19096,264.68,19661,20306,19062,415.05,22.089,1026,-1043,429.8,-131.96,1164,-697,499.42,16585,17224,15780,287.12,16525,16718,16160,177.75,349.38,357,339,4.8724,348.48,357,343,4.5345,0.31111,1,0,0.46818,0,0,0,0,28247,28572,27530,210.31,27720,27884,27368,181.51,49.111,51,48,0.43809,49.933,51,49,0.45774,0
751.67,752,750,0.52223,751.77,752,751,0.42474,753.22,755,752,0.55958,753.35,755,752,0.73688,133.58,142,130,1.9942,133.59,136,131,1.4357,0.066667,1,0,0.25226,0,0,0,0,818.31,947,323,194.63,468.7,567,295,103.95,100.62,102,99,0.91176,100.74,102,99,0.75995,1233.4,1310,1191,21.801,1231.4,1297,1213,16.816,9443.1,9516,9383,31.034,9441.4,9519,9364,37.625,8971,9032,8924,28.817,8974,9064,8920,33.626,-970.67,1531,-3055,903.97,-92.7,1422,-2276,1051.8,27.6,31,26,1.3212,27,30,24,1.9814,16637,17099,16122,233.87,16559,17197,15836,373.48,19303,20044,19060,285.83,19720,20274,19036,387.2,80.178,1808,-1181,590.88,-118.41,896,-751,487.4,16545,17028,15934,290.57,16495,16862,15942,217.81,351.24,361,338,5.1749,349.94,359,344,4.5306,0.31111,1,0,0.46818,0,0,0,0,28247,28562,27550,210.59,27722,27874,27418,165.73,49.156,51,48,0.47461,50.167,51,49,0.71774,0
751.55,752,750,0.54792,751.86,752,751,0.35355,753.32,755,751,0.82892,753.55,755,752,0.61885,133.34,137,129,1.8037,133.16,136,131,1.3644,0.022727,1,0,0.15076,0.069767,1,0,0.25777,823.5,938,326,186.34,467.37,566,302,103.26,100.25,102,99,0.94315,100.72,102,99,0.72361,1232.2,1299,1195,20.126,1230.9,1296,1216,13.514,9445.2,9515,9401,29.055,9447.5,9520,9385,36.082,8967.8,9062,8903,38.153,8962.5,9052,8912,36.136,-1271.5,1057,-2863,914.91,-355.03,1247,-2642,1041.3,28.977,31,26,0.99974,28.241,30,27,0.98761,16329,17321,15865,365.56,16438,17030,15844,297.45,19312,20184,19056,286.8,19684,20252,18968,402.31,57.273,3004,-674,623.58,-220.7,776,-919,387.54,16470,16932,15098,302.62,16528,16884,15884,293.06,349.11,361,340,4.6064,346.74,358,340,4.0667,0.22727,3,0,0.56501,0.11765,1,0,0.33211,28241,28446,27630,193.78,27693,27870,27336,186.19,49.136,51,48,0.46209,50,51,49,0.57735,0
751.59,752,751,0.49735,751.84,753,751,0.42558,753.18,754,752,0.65673,753.26,754,752,0.6416,133.77,141,131,1.7099,133.29,136,131,1.5612,0,0,0,0,0,0,0,0,821.59,937,317,183.13,465.56,565,296,103.29,100.52,102,99,1.0672,100.77,102,99,0.80986,1232.2,1303,1198,19.871,1232.1,1296,1213,16.262,9424.7,9488,9377,25.627,9424.5,9492,9365,35.922,8982.8,9092,8924,40.402,8973,9061,8914,37.875,-1200,1331,-2724,1004.4,-343.97,1495,-2376,1093.3,28.432,32,27,1.3708,28,31,25,1.8127,16609,17061,16069,198.26,16599,17310,15954,414.54,19275,19960,19046,264.82,19708,20366,18980,418.19,122.66,1398,-840,527.69,-231.48,690,-967,401.53,16491,17062,15714,328.11,16497,16756,16134,188.63,349.57,361,339,4.4742,349.74,358,342,4.8401,0.22727,1,0,0.42392,0.058824,1,0,0.24254,28259,28410,27538,192.58,27705,27888,27338,183.54,49.159,51,48,0.47949,50,51,49,0.40825,0
751.46,752,750,0.54596,751.9,753,751,0.36422,753.09,755,751,0.75502,753.4,755,752,0.73628,133.5,136,130,1.748,133.28,136,131,1.2938,0,0,0,0,0,0,0,0,807.85,928,319,190.83,471.29,566,302,103.58,100.63,102,99,0.9033,100.47,102,99,0.90547,1233.6,1309,1196,21.956,1230.9,1299,1210,15.449,9426.7,9485,9360,29.051,9415.3,9495,9353,37.35,8987,9065,8931,31.907,8977,9074,8915,34.663,-819.11,1590,-2226,881.63,-17.031,1473,-2212,991.7,28.565,32,27,1.1285,27.733,31,25,1.8557,16613,17199,16048,222.27,16593,17137,15821,354.46,19292,20106,19064,264.58,19643,20362,18976,440.43,52.826,1470,-1131,591.96,-170.5,764,-976,403.66,16555,16968,15908,235.4,16504,16808,15988,204.25,348.33,361,337,4.6143,348.4,354,342,3.3309,0.21739,1,0,0.41703,0.055556,1,0,0.2357,28255,28468,27538,209.13,27719,27870,27326,173.13,49.152,51,48,0.46986,50,51,49,0.39223,0
751.66,752,751,0.47949,751.84,752,751,0.37344,753.27,755,752,0.81736,753.23,754,752,0.69822,133.23,137,129,1.8784,133.51,136,131,1.2362,0.045455,1,0,0.21071,0,0,0,0,814.59,930,322,181.74,464.12,561,297,103.88,100.55,102,99,0.84783,100.46,102,99,0.88396,1232,1298,1196,19.101,1231.8,1298,1216,15.168,9434.4,9493,9379,30.874,9427.7,9512,9379,35.341,8990.2,9101,8933,36.825,8975,9067,8914,38.842,-772.84,930,-2619,871.18,-242.06,913,-2200,996.24,28.5,31,27,1.1102,28.103,31,25,2.1103,16642,17089,16070,248.98,16468,17023,15941,336.7,19266,20178,19074,258.32,19696,20258,18966,430.46,78.227,2012,-603,529.67,-212.13,556,-1086,380.15,16506,17148,15710,262.3,16500,16738,15908,205.13,349.64,361,339,5.0582,349.84,359,342,5.3152,0.31818,1,0,0.47116,0.058824,1,0,0.24254,28244,28422,27562,190.65,27717,27910,27352,161.92,49.136,51,48,0.46209,49.923,51,49,0.49355,0
751.64,752,751,0.48409,751.8,753,751,0.4555,753.13,755,751,0.78625,753.17,754,752,0.63654,133.18,137,130,1.6277,133.33,135,131,1.5076,0.022222,1,0,0.14907,0,0,0,0,803.87,924,318,190.81,462.22,559,296,103.14,100.44,102,99,0.94281,100.74,102,99,0.93803,1234,1301,1190,21.245,1231,1295,1213,14.14,9443.4,9500,9396,26.468,9430.9,9511,9351,43.557,8979.8,9067,8895,39.059,8977.4,9026,8914,35.372,-1077.4,1305,-2636,952.9,-85.387,1411,-2180,1059.1,29.089,32,27,1.3788,27.586,31,25,1.7012,16508,17105,15855,347.54,16640,17213,15795,340.76,19305,20188,19058,278.99,19694,20272,18976,410.57,16.822,1160,-1181,468.21,-53.783,1104,-703,442.25,16515,16938,15708,260.68,16485,16934,16000,233.45,348.73,360,339,4.9101,350.79,360,344,4.6497,0.15556,1,0,0.36653,0.11765,1,0,0.33211,28231,28438,27526,201.74,27710,27866,27368,191.02,49.178,51,49,0.44153,50.231,51,49,0.59914,0
751.43,752,750,0.54374,751.84,752,751,0.36729,753.28,755,752,0.7502,753.33,755,752,0.71844,133.61,139,129,1.9262,133.3,136,131,1.3008,0,0,0,0,0,0,0,0,800.46,920,320,188.85,466.53,561,303,101,100.22,102,99,0.94076,100.39,102,99,0.7375,1233.7,1311,1193,22.372,1231.4,1306,1211,15.298,9422.7,9488,9369,27.803,9420.6,9492,9365,34.448,8988.6,9055,8934,34.509,8972.2,9047,8917,34.297,-858.22,886,-2709,875.29,-202.82,1472,-2365,1100.8,28.609,31,27,1.1828,27.742,31,25,1.8791,16683,17087,16189,216.04,16626,17108,15968,304.39,19274,20074,19048,265.31,19647,20258,18992,427.23,5.5217,3014,-1290,696.68,6.6,1136,-952,488.97,16567,17046,14892,356.89,16482,16872,16006,257.79,349.85,359,340,4.58,350,359,342,5.3852,0.41304,8,0,1.2216,0.052632,1,0,0.22942,28250,28404,27738,185.4,27715,27870,27358,175.88,49.174,51,49,0.43738,50.333,51,49,0.61721,0
